TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Sender Account,Receiver Account,Sender Country,Receiver Country,Sender Currency,Receiver Currency,Account Status,Invalid Pin Status,Invalid pin retry limits,Invalid pin retry count
TX000110,AC00521,4659.15,19/09/2023 17:55,Credit,New York,D000387,149.12.46.74,M090,Online,18,Manager,152,4,33838.92,NaN/NaN/NaN NaN:NaN,SA003226,RA005305,UK,Spain,GBP,GBP,Flagged,Invalid,3,3
TX000111,AC00885,1830.20,30/04/2024 09:11,Credit,Dallas,D000895,2.130.251.122,M066,Mobile,48,Consultant,101,5,39328.91,NaN/NaN/NaN NaN:NaN,SA007129,RA006837,UK,France,USD,EUR,Flagged,Locked,3,1
TX000112,AC00844,1156.28,04/05/2024 06:54,Debit,San Diego,D000677,161.133.2.211,M060,ATM,24,Sales,166,5,46340.31,16/09/2023 21:55,SA002909,RA008300,UK,USA,CAD,AUD,Flagged,Invalid,3,1
TX000113,AC00408,2517.29,08/07/2024 18:45,Withdrawal,Austin,D000413,194.152.171.45,M074,ATM,74,Engineer,146,5,28349.52,25/10/2023 07:45,SA003854,RA001507,Spain,Netherlands,USD,CAD,Flagged,Valid,3,3
TX000114,AC00840,4986.50,19/02/2023 05:47,Debit,Atlanta,D000139,130.181.130.163,M033,Branch,72,Teacher,130,4,32922.15,NaN/NaN/NaN NaN:NaN,SA007479,RA001371,Spain,Italy,AUD,EUR,Inactive,Valid,3,0
TX000115,AC00608,3295.96,01/11/2024 03:55,Credit,New York,D000282,190.148.129.5,M046,POS,57,Nurse,21,3,11118.22,17/04/2023 18:49,SA000555,RA009862,Belgium,Italy,EUR,USD,Flagged,Invalid,3,2
TX000116,AC00329,1512.13,09/11/2023 11:14,Withdrawal,Miami,D000091,165.70.230.202,M069,ATM,54,Designer,149,5,35448.53,14/04/2023 00:32,SA004257,RA003612,Australia,Germany,USD,AUD,Active,Invalid,3,0
TX000117,AC00618,3508.62,01/08/2023 16:23,Debit,New York,D000999,206.214.112.237,M004,Mobile,54,Engineer,143,5,142.66,08/01/2023 06:27,SA004804,RA006828,USA,Belgium,GBP,AUD,Active,Locked,3,2
TX000118,AC00282,4718.16,17/04/2024 15:12,Debit,Austin,D000599,253.162.214.205,M061,Branch,48,Manager,43,2,47082.83,NaN/NaN/NaN NaN:NaN,SA008492,RA003872,Belgium,UK,AUD,GBP,Flagged,Locked,3,2
TX000119,AC00541,1280.53,13/05/2023 20:31,Credit,Denver,D000495,183.120.222.140,M033,Branch,72,Student,157,2,38058.87,NaN/NaN/NaN NaN:NaN,SA004681,RA008429,Belgium,Italy,EUR,AUD,Flagged,Valid,3,1
TX000120,AC00002,4235.99,21/04/2023 12:23,Debit,Mesa,D000942,98.193.229.188,M087,POS,71,Lawyer,91,2,19735.04,NaN/NaN/NaN NaN:NaN,SA000938,RA007360,Italy,Belgium,CAD,CAD,Active,Valid,3,0
TX000121,AC00025,1876.04,15/02/2024 14:16,Transfer,San Diego,D000924,99.33.238.130,M063,Branch,38,Doctor,146,4,38039.95,NaN/NaN/NaN NaN:NaN,SA000444,RA001035,France,Australia,AUD,USD,Flagged,Invalid,3,0
TX000122,AC00914,3759.38,28/04/2024 16:58,Credit,Boston,D000272,134.227.204.90,M003,ATM,49,Nurse,103,3,4784.64,NaN/NaN/NaN NaN:NaN,SA006952,RA007267,Australia,Germany,CAD,CAD,Active,Locked,3,3
TX000123,AC00945,2089.61,06/09/2024 00:52,Withdrawal,Boston,D000674,213.68.195.240,M025,POS,72,Lawyer,167,2,40336.10,30/01/2023 16:53,SA003715,RA000430,USA,Canada,EUR,USD,Suspended,Invalid,3,2
TX000124,AC00831,2895.54,18/05/2023 06:38,Transfer,Boston,D000145,192.157.159.192,M057,POS,73,Consultant,166,4,23951.06,NaN/NaN/NaN NaN:NaN,SA003073,RA007722,Belgium,Spain,CAD,AUD,Flagged,Invalid,3,2
TX000125,AC00795,2759.80,18/01/2024 13:29,Withdrawal,New York,D000282,213.142.222.49,M048,Branch,18,Nurse,23,2,29172.34,NaN/NaN/NaN NaN:NaN,SA008703,RA009717,Australia,Spain,AUD,USD,Active,Invalid,3,2
TX000126,AC00044,2923.47,30/08/2024 18:13,Withdrawal,Phoenix,D000907,163.178.161.204,M034,ATM,33,Designer,47,4,43192.57,NaN/NaN/NaN NaN:NaN,SA005062,RA003380,USA,Italy,CAD,USD,Suspended,Invalid,3,3
TX000127,AC00180,1635.80,12/07/2024 19:59,Debit,Phoenix,D000362,7.52.234.0,M042,POS,56,Analyst,161,3,27611.12,10/01/2023 18:28,SA000156,RA004115,Australia,Italy,USD,USD,Inactive,Valid,3,3
TX000128,AC00927,2214.97,11/02/2024 01:52,Debit,San Diego,D000358,100.171.126.88,M072,Online,67,Teacher,151,1,42618.43,28/03/2024 15:51,SA004430,RA001509,Spain,Canada,AUD,GBP,Active,Valid,3,0
TX000129,AC00257,4375.45,23/03/2023 14:39,Credit,Chicago,D000005,248.60.164.249,M050,Online,53,Consultant,103,4,18786.64,NaN/NaN/NaN NaN:NaN,SA007400,RA008340,UK,Australia,CAD,USD,Inactive,Valid,3,2
TX000130,AC00805,3210.82,21/10/2023 13:37,Withdrawal,San Diego,D000056,199.69.214.121,M071,Online,73,Nurse,164,2,14853.29,NaN/NaN/NaN NaN:NaN,SA007442,RA006077,Spain,Belgium,AUD,EUR,Active,Valid,3,3
TX000131,AC00390,1527.92,03/10/2023 17:37,Debit,Chicago,D000429,181.70.112.114,M077,Online,21,Sales,185,4,19445.38,06/01/2023 13:56,SA000962,RA007355,France,Spain,AUD,GBP,Suspended,Locked,3,3
TX000132,AC00801,571.57,28/05/2024 22:46,Transfer,Austin,D000653,240.215.222.71,M040,ATM,58,Analyst,130,4,10062.57,NaN/NaN/NaN NaN:NaN,SA003060,RA007516,Italy,Australia,AUD,EUR,Active,Valid,3,2
TX000133,AC00643,701.41,15/05/2024 13:46,Transfer,Atlanta,D000706,99.216.0.69,M022,Online,37,Student,19,5,5969.16,NaN/NaN/NaN NaN:NaN,SA004038,RA003161,Netherlands,Canada,GBP,GBP,Suspended,Invalid,3,3
TX000134,AC00007,3000.38,10/07/2023 14:56,Debit,San Diego,D000755,64.235.110.81,M015,Online,37,Designer,113,2,266.08,23/03/2023 06:02,SA003349,RA008866,USA,UK,USD,EUR,Suspended,Valid,3,3
TX000135,AC00574,2184.38,02/02/2024 00:24,Withdrawal,New York,D000746,55.157.75.97,M002,POS,74,Designer,68,5,13351.52,29/09/2023 18:54,SA003234,RA006772,USA,Canada,AUD,GBP,Flagged,Valid,3,3
TX000136,AC00575,3342.05,01/02/2024 00:58,Credit,Mesa,D000201,12.25.178.126,M021,Mobile,40,Developer,105,3,37274.01,03/01/2023 12:21,SA006845,RA005483,Australia,Italy,CAD,AUD,Suspended,Locked,3,1
TX000137,AC00047,1007.83,30/04/2023 23:57,Debit,Raleigh,D000268,95.145.24.101,M002,ATM,75,Nurse,10,3,49435.82,NaN/NaN/NaN NaN:NaN,SA008700,RA007706,Belgium,Germany,CAD,EUR,Suspended,Invalid,3,1
TX000138,AC00713,1099.36,01/08/2024 06:51,Credit,Mesa,D000730,144.2.233.156,M048,Mobile,21,Student,73,2,17958.01,01/01/2023 20:42,SA009735,RA000396,Spain,UK,GBP,CAD,Suspended,Locked,3,2
TX000139,AC00200,140.83,16/06/2023 13:58,Credit,Los Angeles,D000241,96.4.176.239,M029,ATM,32,Sales,26,4,31238.12,NaN/NaN/NaN NaN:NaN,SA005298,RA003601,Italy,France,GBP,CAD,Suspended,Valid,3,0
TX000140,AC00513,457.23,09/07/2024 16:29,Credit,Boston,D000922,60.230.251.248,M056,Mobile,21,Architect,153,1,10868.01,24/04/2024 11:32,SA007866,RA008750,Italy,UK,EUR,AUD,Flagged,Invalid,3,1
TX000141,AC00681,3982.69,08/03/2023 02:59,Withdrawal,Chicago,D000430,53.201.244.7,M046,Online,62,Manager,71,5,48417.75,13/05/2023 17:44,SA005019,RA009891,UK,Italy,AUD,AUD,Active,Valid,3,1
TX000142,AC00658,4006.48,02/04/2023 11:45,Debit,Dallas,D000550,66.194.138.32,M093,Online,25,Teacher,39,5,39364.74,13/01/2023 08:38,SA005307,RA001467,Australia,Spain,CAD,AUD,Flagged,Locked,3,3
TX000143,AC00776,3136.48,12/08/2024 21:40,Credit,Houston,D000693,72.249.167.61,M044,ATM,32,Architect,18,5,111.88,21/01/2023 03:05,SA005273,RA005964,Belgium,Italy,USD,AUD,Flagged,Invalid,3,1
TX000144,AC00474,93.42,07/01/2023 17:00,Credit,Raleigh,D000506,117.5.19.209,M095,Online,69,Doctor,53,4,8085.27,22/05/2023 22:17,SA003238,RA009757,Germany,Spain,USD,GBP,Flagged,Locked,3,1
TX000145,AC00594,4208.36,09/10/2023 09:17,Withdrawal,Dallas,D000975,173.177.50.1,M087,ATM,61,Manager,165,4,48322.16,01/05/2023 20:13,SA009047,RA000889,Germany,Netherlands,USD,EUR,Flagged,Valid,3,3
TX000146,AC00900,1011.07,15/07/2023 07:03,Transfer,New York,D000102,75.186.122.108,M007,Branch,34,Teacher,145,4,33197.59,NaN/NaN/NaN NaN:NaN,SA001564,RA008627,Germany,Germany,AUD,EUR,Active,Invalid,3,2
TX000147,AC00066,389.70,07/01/2023 19:44,Withdrawal,Houston,D000708,90.22.170.53,M069,POS,40,Consultant,34,2,35135.23,03/05/2023 20:11,SA009608,RA000505,Canada,Italy,EUR,USD,Suspended,Invalid,3,3
TX000148,AC00839,1155.32,27/08/2023 23:51,Credit,Denver,D000625,73.129.53.31,M039,Branch,24,Consultant,154,2,39758.23,NaN/NaN/NaN NaN:NaN,SA007376,RA005615,USA,Spain,USD,EUR,Flagged,Invalid,3,3
TX000149,AC00475,120.15,16/12/2024 18:02,Withdrawal,San Diego,D000527,164.135.202.116,M071,ATM,49,Analyst,47,2,23116.50,NaN/NaN/NaN NaN:NaN,SA009467,RA000789,Australia,Germany,AUD,CAD,Flagged,Locked,3,3
TX000150,AC00293,3266.09,23/04/2023 18:34,Debit,Raleigh,D000321,181.197.188.192,M013,POS,54,Nurse,34,2,24893.82,NaN/NaN/NaN NaN:NaN,SA002441,RA005704,Italy,Australia,AUD,AUD,Inactive,Valid,3,0
TX000151,AC00372,3301.24,11/10/2024 19:06,Credit,New York,D000923,142.157.71.61,M012,Online,51,Architect,92,3,19295.36,10/11/2023 20:37,SA002783,RA007955,USA,Spain,GBP,AUD,Active,Invalid,3,1
TX000152,AC00990,944.31,17/04/2023 06:37,Credit,Seattle,D000160,154.191.210.13,M014,POS,50,Manager,147,4,18379.19,NaN/NaN/NaN NaN:NaN,SA002699,RA003317,Belgium,Australia,USD,EUR,Active,Locked,3,2
TX000153,AC00305,715.97,16/09/2024 04:09,Debit,Chicago,D000958,131.168.160.98,M030,Mobile,27,Sales,37,4,8317.62,NaN/NaN/NaN NaN:NaN,SA004445,RA007780,UK,Netherlands,EUR,USD,Flagged,Valid,3,0
TX000154,AC00717,3480.61,18/03/2024 01:53,Transfer,Chicago,D000935,137.37.189.21,M013,POS,59,Analyst,97,1,34156.79,NaN/NaN/NaN NaN:NaN,SA004644,RA003321,Australia,France,GBP,EUR,Active,Invalid,3,1
TX000155,AC00479,4916.56,18/05/2024 10:14,Withdrawal,Phoenix,D000930,249.155.43.7,M068,Mobile,48,Student,36,4,26538.23,NaN/NaN/NaN NaN:NaN,SA003420,RA007801,Canada,Canada,CAD,CAD,Suspended,Locked,3,2
TX000156,AC00701,4268.03,19/03/2024 18:45,Debit,Austin,D000800,105.105.45.247,M086,POS,74,Teacher,167,4,39596.71,NaN/NaN/NaN NaN:NaN,SA004355,RA005134,Spain,Germany,GBP,CAD,Inactive,Invalid,3,1
TX000157,AC00804,3834.58,26/09/2023 16:59,Transfer,Austin,D000982,121.76.97.70,M068,ATM,30,Doctor,43,4,25187.11,NaN/NaN/NaN NaN:NaN,SA008264,RA004810,Netherlands,Netherlands,USD,USD,Inactive,Locked,3,0
TX000158,AC00856,2695.56,12/12/2024 20:17,Withdrawal,Phoenix,D000924,164.123.222.158,M075,POS,52,Sales,146,4,2729.94,28/05/2023 08:19,SA003363,RA005185,Italy,Australia,AUD,EUR,Active,Valid,3,0
TX000159,AC00331,945.68,31/05/2023 19:35,Transfer,Raleigh,D000768,188.75.65.140,M055,POS,28,Architect,54,4,24949.43,NaN/NaN/NaN NaN:NaN,SA001027,RA004875,Netherlands,France,AUD,GBP,Active,Invalid,3,2
TX000160,AC00613,2320.42,12/08/2023 20:08,Transfer,Mesa,D000943,82.176.241.96,M046,Branch,35,Doctor,189,4,42722.18,25/09/2023 02:09,SA003852,RA005560,France,UK,EUR,EUR,Suspended,Valid,3,0
TX000161,AC00062,3221.31,01/01/2024 22:21,Credit,Chicago,D000118,92.172.189.68,M033,POS,54,Student,169,1,13025.36,18/07/2023 20:43,SA006868,RA007899,UK,France,AUD,AUD,Inactive,Locked,3,2
TX000162,AC00485,269.43,17/11/2024 04:28,Withdrawal,Dallas,D000455,166.79.81.222,M049,ATM,55,Analyst,33,2,24910.54,NaN/NaN/NaN NaN:NaN,SA008476,RA002419,UK,Italy,USD,CAD,Flagged,Invalid,3,0
TX000163,AC00070,1172.11,12/04/2023 16:58,Credit,Los Angeles,D000676,4.62.179.230,M072,Branch,31,Lawyer,160,3,40967.81,29/05/2023 00:34,SA008991,RA003348,Spain,Netherlands,EUR,EUR,Active,Locked,3,2
TX000164,AC00265,2173.60,22/07/2024 07:38,Credit,San Diego,D000517,103.128.198.143,M041,Online,43,Analyst,187,1,45538.87,NaN/NaN/NaN NaN:NaN,SA008342,RA006336,Canada,Belgium,AUD,CAD,Inactive,Valid,3,1
TX000165,AC00394,1912.53,04/12/2023 09:18,Withdrawal,Houston,D000537,92.90.39.102,M022,Online,63,Designer,72,1,22304.07,02/03/2023 09:41,SA007064,RA008287,France,USA,CAD,USD,Suspended,Valid,3,0
TX000166,AC00821,1712.26,13/06/2023 09:37,Withdrawal,Los Angeles,D000103,40.250.186.202,M086,Branch,42,Designer,111,1,129.36,NaN/NaN/NaN NaN:NaN,SA001429,RA006086,France,Spain,AUD,EUR,Active,Valid,3,0
TX000167,AC00578,2993.71,08/09/2023 08:39,Credit,Denver,D000137,57.180.215.161,M060,ATM,42,Architect,63,2,31952.21,24/04/2023 00:42,SA001207,RA009703,USA,UK,USD,CAD,Flagged,Locked,3,0
TX000168,AC00688,2006.18,08/10/2024 18:54,Withdrawal,Raleigh,D000744,95.169.77.237,M092,Online,40,Consultant,80,2,44378.21,14/01/2023 20:23,SA003077,RA003504,Netherlands,France,AUD,EUR,Active,Locked,3,2
TX000169,AC00091,2759.08,25/01/2024 07:55,Transfer,Denver,D000295,156.120.213.52,M031,Online,18,Developer,174,5,5293.20,NaN/NaN/NaN NaN:NaN,SA004781,RA005959,USA,USA,AUD,CAD,Flagged,Locked,3,1
TX000170,AC00953,3847.61,21/11/2024 18:15,Credit,Phoenix,D000219,230.244.113.204,M037,POS,34,Teacher,110,1,9692.14,NaN/NaN/NaN NaN:NaN,SA006707,RA005375,Belgium,Spain,AUD,GBP,Flagged,Valid,3,3
TX000171,AC00951,4150.86,03/11/2024 20:50,Transfer,Chicago,D000666,217.169.236.39,M069,Online,47,Designer,174,4,8356.62,07/10/2023 14:54,SA009344,RA009061,Italy,Belgium,USD,GBP,Flagged,Valid,3,0
TX000172,AC00731,4465.36,30/08/2023 20:20,Debit,Boston,D000480,242.255.3.5,M099,POS,49,Developer,114,2,30238.58,NaN/NaN/NaN NaN:NaN,SA006934,RA000736,Netherlands,Spain,EUR,CAD,Flagged,Invalid,3,2
TX000173,AC00421,2007.24,05/08/2023 14:10,Debit,Atlanta,D000632,157.207.54.134,M041,ATM,33,Lawyer,177,1,42697.12,18/04/2023 10:15,SA000465,RA000671,Italy,Germany,GBP,AUD,Flagged,Invalid,3,3
TX000174,AC00944,4846.68,10/10/2024 08:57,Debit,Phoenix,D000832,249.94.151.168,M077,POS,39,Engineer,23,4,47891.06,13/06/2023 08:04,SA003170,RA000798,France,Canada,AUD,CAD,Inactive,Locked,3,3
TX000175,AC00136,2637.29,05/02/2023 02:44,Credit,Phoenix,D000418,105.138.153.37,M075,Mobile,60,Sales,27,2,2517.30,05/02/2023 11:07,SA007020,RA001691,Netherlands,Spain,AUD,GBP,Inactive,Locked,3,2
TX000176,AC00250,3114.38,28/05/2023 17:37,Transfer,Denver,D000466,16.192.250.37,M007,POS,64,Consultant,68,1,28784.30,NaN/NaN/NaN NaN:NaN,SA001476,RA009963,France,Canada,GBP,EUR,Inactive,Valid,3,1
TX000177,AC00093,325.89,07/07/2024 21:29,Credit,Raleigh,D000685,32.85.9.165,M048,ATM,44,Nurse,30,2,13501.84,23/04/2024 21:15,SA006427,RA006932,Canada,France,GBP,AUD,Active,Locked,3,2
TX000178,AC00384,2197.42,25/02/2024 01:44,Transfer,Boston,D000298,16.216.249.30,M074,ATM,58,Manager,52,4,22392.56,NaN/NaN/NaN NaN:NaN,SA006306,RA000654,USA,Belgium,CAD,EUR,Active,Valid,3,2
TX000179,AC00318,3566.07,30/05/2024 12:05,Withdrawal,Denver,D000531,211.138.88.80,M089,Mobile,60,Consultant,28,3,10949.75,NaN/NaN/NaN NaN:NaN,SA004698,RA003174,Spain,UK,CAD,USD,Suspended,Invalid,3,1
TX000180,AC00367,2178.96,07/07/2023 19:25,Credit,Atlanta,D000312,67.241.108.62,M089,Mobile,59,Student,36,4,34596.52,23/03/2023 23:42,SA001104,RA002473,Italy,UK,EUR,USD,Inactive,Valid,3,1
TX000181,AC00461,1125.81,14/04/2024 16:41,Debit,Chicago,D000974,125.126.192.129,M089,ATM,37,Developer,72,2,39176.47,NaN/NaN/NaN NaN:NaN,SA000708,RA006613,Germany,Canada,GBP,EUR,Flagged,Valid,3,1
TX000182,AC00189,1653.65,03/01/2024 02:23,Transfer,Austin,D000485,250.248.209.39,M099,POS,66,Engineer,25,4,10799.94,25/09/2023 16:29,SA009693,RA006392,UK,UK,CAD,USD,Suspended,Locked,3,1
TX000183,AC00586,2323.12,21/01/2023 08:59,Debit,Denver,D000710,76.194.108.161,M049,ATM,71,Architect,71,4,3946.44,NaN/NaN/NaN NaN:NaN,SA003605,RA006977,France,UK,AUD,EUR,Inactive,Locked,3,2
TX000184,AC00966,707.41,18/01/2024 10:21,Withdrawal,Denver,D000498,54.172.54.167,M097,Mobile,37,Designer,72,5,10281.16,NaN/NaN/NaN NaN:NaN,SA005523,RA005579,Spain,Canada,GBP,CAD,Inactive,Valid,3,0
TX000185,AC00954,1113.30,24/04/2024 21:02,Transfer,Atlanta,D000461,187.91.49.109,M049,POS,34,Developer,97,5,29588.64,NaN/NaN/NaN NaN:NaN,SA006055,RA009663,Netherlands,Belgium,GBP,CAD,Active,Invalid,3,1
TX000186,AC00825,2279.98,20/11/2023 20:48,Credit,Austin,D000874,106.24.242.55,M013,ATM,44,Teacher,48,2,15780.00,NaN/NaN/NaN NaN:NaN,SA008208,RA006038,Spain,Australia,CAD,CAD,Suspended,Locked,3,3
TX000187,AC00739,2437.86,08/01/2024 09:07,Credit,Denver,D000964,127.63.5.98,M001,Branch,25,Manager,35,3,39932.00,06/05/2024 10:38,SA001226,RA001111,Netherlands,Italy,AUD,USD,Suspended,Valid,3,3
TX000188,AC00322,3484.60,18/03/2024 08:41,Credit,Dallas,D000178,98.198.229.0,M088,Mobile,53,Analyst,100,5,36394.71,NaN/NaN/NaN NaN:NaN,SA000985,RA009466,Belgium,Italy,CAD,GBP,Suspended,Invalid,3,1
TX000189,AC00468,3944.29,11/03/2023 18:29,Debit,Denver,D000591,70.142.115.247,M086,Online,49,Consultant,24,1,49095.29,21/06/2023 10:12,SA000081,RA003325,UK,Italy,EUR,AUD,Flagged,Locked,3,0
TX000190,AC00698,1892.18,23/02/2024 12:59,Credit,Chicago,D000559,122.17.160.220,M048,Branch,56,Architect,173,4,38054.16,NaN/NaN/NaN NaN:NaN,SA005610,RA003384,UK,UK,AUD,AUD,Active,Locked,3,1
TX000191,AC00383,4942.07,14/05/2024 04:36,Transfer,Miami,D000186,136.96.254.94,M087,ATM,35,Consultant,159,3,39396.25,NaN/NaN/NaN NaN:NaN,SA009972,RA009706,Italy,Germany,USD,EUR,Suspended,Invalid,3,2
TX000192,AC00657,3942.20,02/01/2024 03:41,Debit,New York,D000799,227.201.126.175,M001,Branch,22,Accountant,170,1,13514.24,07/04/2023 11:14,SA006998,RA001100,Australia,France,USD,USD,Suspended,Locked,3,0
TX000193,AC00016,660.82,21/01/2024 03:29,Withdrawal,Mesa,D000665,62.53.223.74,M056,ATM,48,Designer,26,1,8555.00,NaN/NaN/NaN NaN:NaN,SA005538,RA000396,Canada,Italy,AUD,USD,Inactive,Invalid,3,0
TX000194,AC00582,3927.85,09/07/2023 23:15,Transfer,Denver,D000705,60.105.60.236,M076,Online,71,Teacher,21,1,23542.24,18/05/2023 12:46,SA004196,RA002362,Netherlands,USA,AUD,USD,Active,Valid,3,0
TX000195,AC00483,550.60,15/11/2024 11:58,Transfer,Chicago,D000486,71.188.1.154,M060,Mobile,56,Accountant,47,3,32358.58,NaN/NaN/NaN NaN:NaN,SA004966,RA003432,Australia,Spain,CAD,GBP,Inactive,Valid,3,0
TX000196,AC00005,1191.63,26/03/2023 04:08,Debit,Atlanta,D000543,60.15.80.96,M093,Online,77,Designer,39,2,33862.23,NaN/NaN/NaN NaN:NaN,SA000488,RA005009,France,USA,CAD,CAD,Flagged,Invalid,3,1
TX000197,AC00696,3352.82,14/10/2024 19:57,Credit,Raleigh,D000176,33.207.145.18,M062,ATM,76,Sales,186,1,28459.19,NaN/NaN/NaN NaN:NaN,SA005560,RA005602,Canada,Canada,GBP,GBP,Flagged,Valid,3,3
TX000198,AC00621,4522.34,17/06/2024 13:02,Debit,Mesa,D000515,196.251.144.229,M053,Branch,47,Lawyer,53,1,37407.62,NaN/NaN/NaN NaN:NaN,SA002849,RA003978,USA,Italy,AUD,USD,Inactive,Valid,3,3
TX000199,AC00101,2055.22,10/02/2024 07:16,Credit,Los Angeles,D000474,189.54.127.36,M078,POS,24,Sales,44,1,49042.16,10/01/2023 05:18,SA005827,RA004070,France,USA,CAD,CAD,Flagged,Valid,3,3
TX000200,AC00645,3030.95,19/10/2023 06:03,Credit,San Diego,D000471,139.245.67.4,M080,Online,20,Manager,147,4,29040.55,NaN/NaN/NaN NaN:NaN,SA004759,RA008976,Germany,Netherlands,AUD,EUR,Flagged,Invalid,3,1
TX000201,AC00506,16.75,10/05/2023 01:24,Debit,New York,D000539,64.90.169.122,M047,Branch,44,Developer,143,3,15152.43,29/01/2023 13:31,SA000868,RA001918,Spain,Spain,EUR,EUR,Inactive,Locked,3,3
TX000202,AC00367,1120.54,29/11/2024 15:05,Transfer,Boston,D000290,214.4.141.39,M088,ATM,35,Doctor,36,4,46981.66,NaN/NaN/NaN NaN:NaN,SA000682,RA009224,UK,USA,USD,EUR,Suspended,Valid,3,1
TX000203,AC00889,4436.40,31/05/2023 06:57,Withdrawal,Los Angeles,D000020,172.187.68.97,M040,Branch,27,Developer,164,1,24956.64,NaN/NaN/NaN NaN:NaN,SA002857,RA004295,Germany,Germany,USD,AUD,Suspended,Locked,3,3
TX000204,AC00084,3163.62,10/09/2024 15:05,Transfer,Phoenix,D000487,36.163.0.92,M064,Mobile,63,Lawyer,174,5,983.11,22/05/2023 10:51,SA003430,RA003922,Italy,Spain,EUR,GBP,Inactive,Valid,3,2
TX000205,AC00012,2709.69,14/03/2024 15:30,Debit,San Diego,D000516,135.203.79.39,M074,ATM,75,Consultant,135,3,44927.42,NaN/NaN/NaN NaN:NaN,SA001241,RA004822,France,Spain,AUD,AUD,Active,Locked,3,1
TX000206,AC00860,3803.16,10/05/2024 09:08,Withdrawal,Mesa,D000036,43.209.163.181,M014,Mobile,49,Architect,185,4,42217.82,24/02/2023 15:43,SA001896,RA003688,Italy,USA,GBP,GBP,Inactive,Invalid,3,1
TX000207,AC00361,630.00,21/02/2023 18:40,Transfer,Boston,D000311,3.45.61.80,M080,Branch,48,Nurse,178,2,39805.38,NaN/NaN/NaN NaN:NaN,SA001635,RA007353,Belgium,Canada,GBP,AUD,Suspended,Locked,3,2
TX000208,AC00027,392.55,07/06/2023 03:59,Debit,Dallas,D000618,242.235.16.73,M097,Online,72,Sales,65,5,48951.73,14/02/2023 06:48,SA002027,RA001942,Belgium,Spain,GBP,GBP,Active,Locked,3,0
TX000209,AC00238,1240.41,09/01/2024 23:55,Withdrawal,Mesa,D000399,236.129.142.100,M025,POS,60,Designer,153,2,25827.76,24/06/2023 19:12,SA006312,RA008515,Netherlands,Netherlands,EUR,EUR,Inactive,Invalid,3,0
TX000210,AC00862,4220.45,06/10/2024 20:19,Credit,Denver,D000095,59.157.75.108,M038,Branch,65,Engineer,136,4,7109.48,04/01/2023 20:21,SA006272,RA004159,France,Italy,CAD,EUR,Inactive,Valid,3,2
TX000211,AC00225,2034.38,28/11/2024 21:57,Debit,Seattle,D000066,87.58.204.188,M067,Branch,76,Teacher,85,5,36108.94,NaN/NaN/NaN NaN:NaN,SA004464,RA002835,Spain,USA,CAD,USD,Flagged,Invalid,3,3
TX000212,AC00968,674.89,30/10/2023 19:16,Withdrawal,Phoenix,D000838,55.99.126.205,M099,Mobile,43,Sales,185,3,2811.55,NaN/NaN/NaN NaN:NaN,SA002336,RA004403,USA,Canada,GBP,CAD,Flagged,Locked,3,0
TX000213,AC00271,1770.69,22/10/2023 09:54,Debit,Houston,D000129,255.100.162.238,M009,Mobile,54,Analyst,94,3,45325.74,NaN/NaN/NaN NaN:NaN,SA009659,RA003180,UK,Canada,CAD,EUR,Suspended,Locked,3,1
TX000214,AC00792,662.87,30/11/2023 21:41,Transfer,Raleigh,D000408,152.111.142.236,M004,Mobile,55,Manager,156,5,12947.90,NaN/NaN/NaN NaN:NaN,SA004454,RA007278,Canada,Netherlands,GBP,EUR,Active,Valid,3,3
TX000215,AC00123,3676.52,13/03/2024 07:18,Debit,New York,D000108,110.138.36.94,M088,POS,66,Student,59,3,20230.55,NaN/NaN/NaN NaN:NaN,SA000126,RA000586,Spain,UK,USD,EUR,Active,Valid,3,1
TX000216,AC00513,34.30,17/01/2023 23:31,Transfer,Phoenix,D000093,225.160.139.231,M030,ATM,49,Designer,147,3,41923.73,NaN/NaN/NaN NaN:NaN,SA003416,RA002578,UK,Canada,AUD,AUD,Inactive,Valid,3,1
TX000217,AC00629,770.91,01/10/2023 19:37,Transfer,Boston,D000044,63.168.63.189,M043,Branch,35,Student,17,3,45403.71,01/01/2023 14:31,SA004885,RA002570,Belgium,Australia,USD,AUD,Suspended,Valid,3,3
TX000218,AC00378,3017.18,19/10/2023 01:29,Debit,Phoenix,D000574,185.156.194.57,M001,ATM,75,Designer,89,1,1485.40,NaN/NaN/NaN NaN:NaN,SA003692,RA000870,UK,Italy,EUR,AUD,Active,Locked,3,2
TX000219,AC00824,3276.93,21/08/2023 00:20,Debit,Dallas,D000038,109.158.204.117,M089,POS,69,Nurse,83,3,397.92,NaN/NaN/NaN NaN:NaN,SA003400,RA004050,France,Australia,GBP,EUR,Flagged,Invalid,3,0
TX000220,AC00115,622.56,19/10/2023 19:02,Credit,New York,D000324,3.174.73.227,M092,POS,58,Lawyer,185,2,32183.30,NaN/NaN/NaN NaN:NaN,SA005761,RA008317,Germany,Belgium,USD,AUD,Inactive,Valid,3,2
